"prol_id","choice","fr_why_first_over_second","fr_why_second_over_third","coder"
"5f0527d40807f31c712153eb","pl","gives money to the businesses that most need it","just bec they knew about it first doesn't make them more entitled","K"
"5e14d563c4e155ae93907ae1","fp","All of these mechanisms are unfair in different ways, but this way is straightforward and does not rely on the government deciding which businesses are more worthy.","Because there is nothing the business can do to increase their chances.","K"
"5aad4633fb22320001ba9d36","pf","Because that would lead to a deeper analysis of some of these businesses that hey really need it. thus 1. Give the government a bigger picture of what is going on 2. businesses that actually need help will get the grant.","because the lottery is all luck. so someone who deserves to get the grant has a lesser chance.","K"
"5bc5356e65cfb8000154bd82","fl","This allows everyone an equal opportunity with an immediate result.","A point system is least fair because a race card should not be played in order to get financial compensation.","K"
"56bb6812bf2129000b53ce26","fl","The early bird gets the worm.  If you have a real need, you will be the first in line","Don't care about minority business.  Everyone's business is important.  Equal rights.","K"
"581dd1d1cccc4800017ab5c2","pf","Because it gives help to people and businesses who deserve it the most. You evaluate business objectively and give points that measure how much they lost due to virus influence. It chooses businesses without any biases","Because it can be an indication that some people are more interested, prepared, efficient and try to be ""first: in everything.","K"
"5fc1b73a2001ea1cf3f3225c","pl","The points system seems more fair in my opinion because it takes into account need. I think that in extenuating circumstances like this if there’s limited resources the businesses that are struggling the most should receive the money first.","First come first served doesn’t take into account people’s life circumstances. Something could happen that doesn’t allot someone time to get their information in. 500 is not that many and could fill up rather quickly - a business that is really struggling is going to require more time and effort and they may not have time during the day to fill out all of the information trying to put more energy into their business. A lottery would be more fair as it gives everyone a window of days/weeks then picks from there.","K"
"5d4c899338e4c5001771e16f","pl","I think a points-based system helps mitigate some of the negative effects of institutionalized racism and bias.","First-come-first-served depends on the message about aid being available getting out to everyone equally. It also puts everyone into a race, and some of the businesses that need help the most may not be able to get an application in as quickly as those that have more resources.","K"
"5dfe4e11a99550ae816c04c8","lp","Because at least it seems more random.","I think people making decisions are susceptible to bribery.","K"
"5f05d81ae130ca08ee2c73b7","fl","Help to the businessman because they are big loss in the covid19","Because decision is basic very special.","K"
"5c3c7913b4f22c0001a0809c","lp","equal chance for everyone-no discrimination in this method","it is determined by what is most important. 

First  served is not always very fair","K"
"5ed4789b727ce2437dc974c0","pf","they was around the longest","because it is based of of whoever applied first","K"
"5e2f5b28129198070e2996db","pf","It takes into consideration more information than the other 2.  The exception to this is whether or not it is female owned.  My own subjective opinion is that it should be strictly on merit, not gender.","The lottery  is strictly random, and doesn't take any information into consideration.  It is not fair in any sense.","K"
"5f74d520c6c6f310033a0516","pl","points system seems more fair","lottery gives opportunity to more people","K"
"5fe4e0f1cb76972bf64c7eab","pf","Small businesses applied asking the government for help","government checked to see if a small business was eligible","K"
"5f079536db2246057cc1109c","lp","I feel that since it is random that is the most fair. The points system could introduce bias into who was selected making not as fair as the lottery. The first come first serve is not fair due to those applying first maybe had more means to know about the grant than others and that isn’t fair to me.","Points is fairer because I just think the first come first serve will be biased to those who may have better means and would have known earlier about the grant. Lottery doesn’t take into account the needs of those who apply.","K"
"5f99a9a8a1558603b27e39e5","lf","It's as close to fair as you can be.","I don't really like any of the 3 ways. None of the 3 are ""fair"".","K"
"561d98e03d7fe8000b0f5e09","fp","I think the early bird gets the worm. Businesses need to take initiative to get funded.","It is just passive. A point system individualizes the system.","K"
"5df2ebac820526203e557d37","pf","I chose this method as #1 because I think it would help pinpoint which business needs the most help.","I think it is the least fair because it would not take anything into account and you would think that the ones that needed it the most would be the that applied first.","K"
"5e1efdb3a8c111230db526ff","pl","Lottery is y luck and thats not fair.","First comers probably camped out","K"
"5b101f7830d562000155a139","fl","I think that those who need it most are more likely to apply first. I don't think how long the place has been in business or the race of the person who owns it are relevant, and should not be considered.","I don't think applying the point values to certain attributes is fair as everyone's situation is different and giving points for certain things may be completely unfair under certain circumstances.. At least with a lottery its up to chance, so everyone has a fair shot.","K"
"5e29c03603f7bf01d72c5ab3","pf","Because they make it more fair.","Because a lotter isn't fair at all.","K"
"5d615f7632cfbd001b1b6dcb","lf","first come first serve means those that have attorneys on staff will get there first. Points system sounds like affirmative action which is racist!","it's another name for racism and sexism!","K"
"5a5da588f6c51700019527c4","fp","I think it is the most fair because those who need it the most should receive it.","I think the lottery is least fair because it would ignore those who need it most.","K"
"5a5f8cc7eedc32000142dcc3","lf","Each business has an equal chance at receiving the money.","I liked the points based system up to the point that woman owned business receives more points. Should not have anything to do with gender.","K"
"5d7551a5515c8b001bed10d7","fl","It shifts the responsibility to the business to step up. It's more fair than a points system which can allow bias in many cases.
Maybe equal to lottery since that is given to chance but I think it better for the responsibility to be on the business to sek help.","Lottery is not biased toward any given group such as gender for example","K"
"5fc65e1e8afba329b6f4369a","fp","Business does not rely on Fortune. So who is active he might get the opportunity.","Yes I think point system is more fair than lottery.","K"
"5bc8897f462bdb0001a61426","lp","there is no bias or discrimination involved","because businesses with little to no damages related to covid should not be first! it is a covid relief package so it should go to businesses who it hurt the most","K"
"5caec6b270da3100017f35de","pl","It is the most objective method.  Theoretically, the best qualified would be selected based on the criteria.","Because it is random.  People can cheat with the first come first serve method.","K"
"5dcea48c3f6feb0a41eae267","pf","Some businesses are been hurt more by covid than others.  For example, if the pharmacy never had to close versus the restaurant.","Lotteries are so random, while first come, first served are based on people who have actually gone to the trouble of filling out the applications","K"
"5c8474f01b699a00011c34f8","pf","I believe it will focus more in who need it the most","I don't think it is a fair system","K"
"5be05da9b5be300001e54be5","pf","The hardest hit are put at the front of the line, they are the most in need. Lottery is random and not at all desirable. First come, first served is hit or miss. Those with more resources can outplay the system and come out ahead.","First come, first served is hit or miss. Those with more resources can outplay the system and come out ahead.","K"
"5f38e87099a44d40b79e5009","lp","A lottery is more fair because everyone has an equal chance regardless of when they applied or who they are run by.","I think first-come first-served is less fair because the first businesses to apply doesn't necessarily have anything to do with who needs the grants more. The people to get money would simply be the ones who applied first.","K"
"5dcec32a367c6d000a4282c2","fp","The people responding first are the ones paying closest attention","Too random.  Doesn't give credit where credit is due","K"
"5bfd83b1a6d6a0000158ecd5","lp","Fairness would indicate not giving awards for things that others do not have, like gender or first come first serve because people will then have friends pull strings.","I feel that first come first serve is never truly just as stated. I think people pull strings to get higher up the list.","K"
"58742bf5d53c97000159df8c","lf","It gives everyone an equal chance to get that help. It's not biased and doesn't judge anyone. It's all a matter of luck and this seems most fair to me.","It's biased and gives precedence over certain others first. That doesn't seem fair to me.","K"
"5ed12a6ca36442041a845ebc","pl","The point system should be geared so that the most needy would have the most points.  I think the funds should go to the most needy.","First come first served is prejudiced towards those that are most connected. There is always someone who has connections and would be aware of the program before most anyone else.  Why should these people be rewarded?","K"
"570521cfde5095001018a0c8","pl","A points system will target people with real needs better than the other methods.","First-come, first served has nothing to do with fairness. It is just about who knows how to take advantage of a system.","K"
"5e9e164fae5c8e1c190b69ea","lp","Prejudice will not interfere with getting the loan","Some people are more aware of these loans and can act quicker","K"
"5ddee8912e6c77e798b5882f","lp","I don't know, honestly. I just think a lottery is a better system.","Because not everyone is able to apply immediately, some businesses may not have gotten the memo right away.","K"
"5ddf3a3a23f9f1eabaf02ad5","pl","I actually don't think race should be a factor because it's like a form of reverse-racism, I do think it should be merit-based and more points should be allocated to the businesses that have suffered the most","I think a lottery system evens the playing field, where as first-come first-served doesn't serve those who happened to find out about the program later than others.","K"
"5d92a47e503fb200182d6aa5","pl","it enables the government to dig down and be more targeted than basic eligibility. it is more precise tool to ensure that the funds are going towards businesses and communities that are most and disproportionately affected by covid-19 based on predetermined criteria.","at least a lottery gives everyone the same odds of receiving the funds. first-come-first-served only blesses those who have a fast accountant and no other demands on their time... not equitable at all.","K"
"5f12691e8427ec1bd6ba5e64","pl","I am not sure any of them are totally fair but points seemed to at least consider certain relevant factors so that's why I thought it was more fair.","I think that sometimes people don't hear about things until it is too late.  A lottery at least gives everyone the same chance and not necessarily just the most well connected people.","K"
"5680eeb5c5767f00121ccc0f","fl","Mainly because money will not be held up for an indefinite period of time.","Points invest in businesses with the most damage however they are also the most likely to fail.","K"
"5faefcc22be93b11829e84df","pf","Because a points system can actually help those businesses urgely needed help.","Because lottery is random. It may have higher chance to skip those businesses urgely needed help.","K"
"5ed93122cee6c14a0f2d1e3e","lp","A random selection would not take race into consideration at all, which seemed to be the focus as to fairness, given the previous page.","A points based system would ensure that businesses that really needed the help would receive it. It is less fair than the lottery of it only will accept minorities, however.","K"
"5fb5d0347bcf111b3f1e7720","lf","There is no bias or competition it is literally random","In that case its more of a race than anything if you didn't get it you wernt fast enough","K"
"5f0f74f79ae45313d4652776","lp","First come, first served only supports those businesses that managed to find out about and apply for the grant before other businesses - overall it is not a fair method, and I believe that it would mainly benefit bigger businesses with the staffing levels to make application for the grant easier.  I would actually tend to lean more towards a points based system, as it would favor businesses that are not likely to receive help from other sources but I don't think that strictly speaking it is fair.  The most fair, even-handed method is a lottery which gives all applicants an equal shot at the grant funding.","I mentioned in my earlier answer that first come, first served would primarily favor those businesses that are already set up to apply for such help, mainly businesses that are already well established with larger, more experienced staff that would be in a better position to apply for the grants.  Depending on how the availability of the grants is broadcast, it would likely also favor those businesses that are ""in"" with the governmental staff that would be in charge of disseminating the grants.","K"
"5e281863ac30faa2dc37efee","pl","To make up for past treatment","Because it's random and as such eliminates any biases.","K"
"5f17553ce0feb10c3dd2b16a","pf","First come, first serve would work best for larger companies with the extra staff available to take time away from business to attend to finding out about and applying to assistance programs. A woman running a custom decorated cookie business out of her kitchen while maintaining her home and family doesn't have time to do this. A points system can be ""gamed"" by companies that have access to local political leaders","A lottery takes no consideration for how long a company has been serving a neighborhood, or that a particular company is the only place offering a niche service","K"
"5f7bf4d9731b7a1f4cb9c826","lf","First come first serve places undue stress on business owners to be first. Just because they're first in line doesn't mean they deserve it more.

The points system awards points for things that have nothing to do with whether they actually deserve the money.","First come first serve places undue stress on business owners to be first. Just because they're first in line doesn't mean they deserve it more.

The points system awards points for things that have nothing to do with whether they actually deserve the money.","K"
"5dd94be0fd5b288cf5cfc966","lf","Lottery is random.  First come is more beneficial to people who are tied into the system and hear about the offer first.","The points system seems a little biased in that you get more points if the business is owned by a woman or women.  The points system also takes into account how long the business has existed which seems somewhat irrelevant in that it could have been inherited through generations.","K"
"5fe4ee0a18b76b2c7bb1c4ba","lp","Random selection has no bias","Establishes priorities for those who need help most if points are rewarded according to a recognized ranking system","K"
"5cbf5b488be75a0016b49758","fp","it gives everyone a fair chance","some companies dont show points but do well anyway","K"
"5f46cd85e858dd0a24269315","pf","I think the business with the most Covid-19 damages and have been around much longers should get selected because of the problematics that put people out of jobs and work due to no fault of their own.","Because this is a serious matter it is not a game of chance. People lives are affected and the lottery is not the solution to ""fix"" it.","K"
"5c22f28d70d93a0001201738","pf","It selects the most deserving businesses better than the other methods.","It rewards the businesses based on complete randomness.","K"
"55abb1a5fdf99b501fab62e3","pl","A points system takes into account the relevant factors that help determine if a business is eligible for aid.","Since resources are scare, giving every business the same chance at getting aid is fair.","K"
"5f57a42b46df8927414990fc","fp","Those that applied first are more in need of the money","Checking eligibility is important","K"
"5c5dba4ed86a7f000191e5d5","pl","I work with both of these type of systems and my experience is that points based is more effective and fair.","It just rewards people who are quickest to apply. Not a fair barometer.","K"
"5dd3c6cecf8e7e3a412d8736","fl","Everyone has an equal opportunity.","Basing any part on race is not fair.","K"
"5fde8b0b83f6af5f585d3719","fl","I thing that- Let's start with the Advantages: FCFS algorithm doesn't include any complex logic, it just puts the process requests in a queue and executes it one by one. Hence, FCFS is pretty simple and easy to implement. Eventually, every process will get a chance to run, so starvation doesn't occur.","The principle of first-come-first-served is simple, and it's fair.","K"
"5fc7b9d699ff53000938a349","pf","I think it's because it gives people that got hit the worst to be helped first. That sounds more fair to me than pure luck, and by having to apply first.","I think the lottery is the least fair because it's not taking everything into account. It's pure luck to get chosen.","K"
"5cbf4ab9f85e960001f00a8d","fl","I think the most fair would be the points system, but then it is biased towards the female gender.  The government should not be allowed to pick winners based on gender.  Of the remaining 2, the first come first served is the most fair.","I don't.  The points system is great if it only picks winners based on COVID-19 impact.  Mixing in gender or race of ownership is absolutely disgusting to me.","K"
"5d391bc980ccd20018ac4006","fp","Because, they are applying first - they took action","Because, lottery is based on luck of the draw.","K"
"5d0943bf52fb1200194137f5","pl","Because it is merit-based","Because it relies on factors that are sometimes outside of the business's control","K"
"5b0029933c08a1000156662c","pl","Some of these businesses, if they're struggling, might not have the resources or time to fill out the paperwork to apply for a first-come, first-served system. Additionally, not everyone will become aware of the program at the same time. I think a points system will do the most good overall.","It's dependent on having the time and awareness to apply, and that is very hard to ensure equality in.","K"
"5eb2bffa2f51de04d4f35219","fp","It is the fastest method, not necessarily the fairest. We need to help businesses quickly.","the lottery is the least fair because of its randomness. A point system takes the longest to figure out and thus cannot be the fairest.","K"
"5c109ce457fd11000127f3de","lp","Lottery keeps any bias out of it.","First come-first serve means that it depends on when the processing happened, which could be on the government instead of the businesses.","K"
"5fce819f27e5990c9a9beea7","fl","It is more fair because anyone should try first...","it gives fair chance for all","K"
"5c1afa2037dd01000114f09d","pf","I believe that point system is more fair because it requires them to actually look at the applications and determine based on merit whether helping the business is a sound decision.  I believe just because you turn in your application first don't mean that you should not consider those that may have needed more time to apply.","The lottery is too random and may eliminate really good candidates","K"
"5d5162f1b50a1000169da137","fl","Businesses that are more motivated to apply quickly for aid that is available to remain in business and pay their employees are more likely to be successful and use the aid money wisely.","Rewarding victimhood incentivizes people to be victims.","K"
"5fe7a6fff0b5ed166040713f","fl","the people who come first must be given the  first priority","It takes a lot of difficulties to earn points and that is why I choose the lottery system the least .","K"
"5edd97e2fd7ffeabca19907a","pf","It gives value to specific characteristics of the business that is not taken into account with the other essentially random methods.","It is totally based on chance, with no attention to any positive values of the business(such as being diligent about getting application in as soon as possible).","K"
"5c9d2bed010c73001706aeaa","fl","If they really need it they will apply ASAP.","Lottery system removes all bias","K"
"5f5e42b85ec0806c5d8e9412","lf","i have nothing to say  because as your wish.","i have nothing to say  because as your wish.","K"
"5fc428fae5097e713227eb40","fl","There is no possible option for discrimination, intentional or not.","There is possibility for discrimination, intentional or not.","K"
"5fa1b1a4499be43137fba435","pf","We do not all hear about support systems at the same time. This gives people a more balanced opportunity.  Lottery is totally random.","Lottery does not take any circumstances into consideration.","K"
"5ee8bb541323a50651accf89","pl","
I really don't like the options that were given.  I thought this was better then first come first served.","Im not sure that there is any fair way to do this.","K"
"5d4cdd05421a460018d005e0","fl","I really don't think that is the most fair way to do it in my opinion, but I felt it was the most fair out of the options that were given. I would actually choose the points based system if it did not give extra points for being a woman-owned business.","I think it's the second most fair out of the options given. It's definitely more fair than giving special treatment based on gender.","K"
"5f54c5014f8d2d82db87d0c2","pf","Using this system will be helpful to determine who are more likely to achieve success.","Because we cannot judge a person.","K"
"5a8b61fcf1408d000176b02f","fl","It is just the one that makes the most sense. Most people would not want to be the one to pick and choose who gets what","It is with a draw.  Everyone has a fair chance","K"
"5e3d679eaa341501c1a5a90b","lp","To give every business the same chance of receiving help. I wouldn't give first come first served as I don't know the method of informing businesses that this help was available to apply for.","There may be some unfair advantages for some areas on getting this information. Did every business get the same information at the same time or did some get the information late and not get a shot at applying?","K"
"5ef3aa388ec82e1307ba5b02","pl","IF you do a points system then it will be in favor for businesses that work there butts off.  I think this is more fair because it can show if you work hard you get pay off better than first come first serve or chance/luck with lottery.","lottery is more fair because first come first serve can be hard based on schedule conflicts.  Lottery you do the choosing to eliminate first come first serve.","K"
"5fa9dab94f9d9c26d3db5226","pl","This is the only one that actually takes a look at the factors of why certain businesses would need more help than others, instead of leaving it up to chance.","Inevitably there are going to be businesses that have earlier access to information and more time set aside to apply for the funding, which in turn implies that they are probably not struggling as hard as other businesses who may be overlooked and not presented with opportunities promptly.","K"
"5dcae5f05b73eb7c6150d33f","pf","each business has an opportunity to gain points","because its random and does really take anything into account","K"
"54847f1cfdf99b07b28f22f9","pf","Because it takes account of different factors affecting businesses and may be more beneficial to minority businesses.","Because it is unbiased and gives everyone an equal chance to apply.","K"
"5ee6d6e22472a0463a271bd8","lf","With a lottery, each business has the same chance as the next one. I would be fine with the points system if the businesses have to be minority-owned.","Again the points system would be at the top of my list if it didn't include the requirement that the business be minority-owned. Therefore, first come, first served is fairer.","K"
"5ee9d0dfab4d21000ae469c7","pf","I think the points system is more fair than the others because it helps to identify who need the money most urgently and allows using the limited funds more effectively helping people in need out of crisis and survive. Of course, it takes government more effort to build the points system, but it definitely worth it.","The lottery method is definitely the worst method to locate where the helping funds go to because it would cause waste of the limited resources. As in any crisis, some business will definitely get advantage over it as some (probably more) get hurt. People get really hurt more likely come out firstly to seek help. So I think first-come, first-served is a reasonable way  if government lacks points system to distribute helping funds.","K"
"5fd0df4e211ad402e9b2d91c","fp","This way we can understand the proper need so that we can take initiative accordingly.","This way also help to understand the situation which really better than lottery system.","K"
"58a124c376c5b700016612f6","pl","It may encourage businesses that are more damaged, or minority owned to apply. Randomness doesn't help anyone, especially since some would've gotten it who didn't need it at all.","Random selection is better than first come first serve because applications on websites can be automated.","K"
"5e0bd25e67f1703eafedd160","fp","Young companies have a harder time establishing themselves so longevity would be a bad factor in allotting resources.","Rolling the dice is no way to make an informed decision.","K"
"5f9b44bb3e13ec35fc8894d0","pl","Because everyone can earn points based on certain criteria","Because maybe some business that don't need help will apply, and jsut because they were in the first 500 applicant's, doesn't mean they need the help the most","K"
"5cf1eed7a602eb0001e2e850","lf","I think it gives everyone an equal chance to get government help, and there is no consequence for when you put in your application.","I think people should be rewarded for being able to put in their applications before others, rather than create a complex point system.","K"
"5f3e9f121e84430ec9310a7b","pf","Points based on need should be a priority.","Coming to get help first shows their need better than a lottery.","K"
"55afd54efdf99b4099d5735f","pf","The ones that need the funds the most get them","not based on anything but luck of the draw.","K"
"5608a73fd7def20012b7389d","pl","It takes into count factors that indicate a business may especially need the funds","I believe first come first served doesn't necessarily correlate with who is deserved so a lottery is preferable","K"
"5ce4c4ea209b8a001a6e3c11","lf","A lottery removes any possible biases and so seems to be fair.","I think a points system could be more fair,  but it is not described in enough detail for me to really judge. The points system is also the method that seems most open to manipulation and bias.","K"
"5fdbd887bf7c820d35343387","fp","Who are coming First to the agency for business help from the government. who came first he should get the help first.","lottery system is not fair system then the points system.","K"
"5f4871d41c384e3435c7e092","lp","The lottery is the most fair way to select who gets help because it is completely random. It simply would be the most fair way even if I would prefer to give the money to women, PoC and established small business owners over anyone else. But - I can still shop / eat at those places.","I think first-come, first-served is the least fair because some people may not have been aware of when the time to sign up for help was, they may not have been able to get there as fast as someone else with more resources and some people may have been given an unfair advantage with earlier notice that such a method was going to happen and when.","K"
"5be781ca3b047e0001a39e47","lp","It is randomly chosen. Every business has the same chance to be picked.","I believe that it will help the businesses that are hurt more and have a bigger chance to close because of Covid-19.","K"
"5f4a4da1575d605c43bef871","lf","because everyone has a equal chance","you have a better chance of getting help. a company that's been around a long time has alot of customers and accets.","K"
"5c5c65f82b9837000195da29","pl","A points system at least attempts to impose order and fairness on the chaos. First come, first served and lottery systems invite dispute and charges of favoritism.","A lottery system would have a set period of time for all applications to be submitted and so be more fair than first come, first serve which would tend to benefit larger firms with more resources.","K"
"5d1a7bb2339da6001a12b11a","pl","Because equality is not the same as equity. Minority owned businesses often start with a deficit of opportunity, so it's only right to give them a boost.","I was honestly torn between these two. I put first-come as less fair, because thriving, long-established majority owned big businesses are likelier to be able to jump on the opportunity, edging out, newer, less privileged businesses.","K"
"5e6c057dbc9dab1ba2c5bac4","pf","It looks at who really needs the help the most.
It also takes into account women based ownership.","It rerwards initiative to apply right away. The people that apply right away would seem to earn tye consideration.","K"
"5f220462c16ecb68c97ccad9","lp","because there are alit if buisness out there. government cant bail all of them","first come first served. buisness should be alreafy anticipated","K"
"5f0550bf5819b18476ee8343","lp","A lottery is completely blind to any sort of favortism. A points system favors women, which is not necessarily fair, and favors those who have seen the most damage from COVID, which is fair. First-come, first-served favors those who hear about it first (who may have connections) and those who can bring the forms in or who live closest and whose mail can thus arrive more quickly.","Who gets there first? Those who have connections and hear about the program first or who can get the forms fastest and deliver in person. Anyone who lives closer to the place where the forms go will have the advantage both in delivering the forms in person or in getting them there fastest by mail. There should be a deadline, and any forms that arrive by that deadline should be considered.","K"
"5ea85e55bc06040c26f04cc4","lf","a lottery drawing gives every business the same chance regardless of when they applied.","rewarding points to businesses based on their tenure and need seems to be ok, but not fair to the newer businesses in the community. it's especially unfair to reward points to businesses based on the owner's skin color.","K"
"5fe27a64d8918b64e1d3047b","fl","first is the most fair way for the government small buisseness","i think a lottery is  ore fair than a point  contribute","K"
"54837312fdf99b2490ad57b6","lp","Each business is unique. It would be very hard to come up with a truly objective system to determine which businesses need the money the most. A random system gives every business an equal shot.","Some people could have less time than others to get the form filled out. Maybe they sleep days and work nights, or their internet was down. First-come first-serve is just a luck based system.","K"
"5be8320f19860d00010f79ec","fp","I believe that if you were there first then you should get the help","Because that doesn't necessarily give everyone a fair chance","K"
"5ae2641f5cd05500015ece71","pl","I think this system is fairer as some businesses have been hurt by COVID more than others and this would include businesses owned by minorities.  Some businesses have been around for a long time and this may be a consideration if they have more invested in the business and it would be harder to reopen than someone just starting.","I hate to see someone just not apply in time.  They may not even hear the program exists in time.  There is so much in the news about the pandemic, it would be easy not to see it at first.","K"
"5fc43dcde1880f139efc0b0a","pf","Some businesses for certain have been hit harder than others - I believe being able to outline & show the impact on a point system of severity of one business vs. another is fair & helpful in evaluating the ones most in need.","I believe that if you're in the know & pay attention to what's happening around you & the resources available - If you take the time to put the work into filling out the paperwork & follow procedures that you deserve to be recognized first.","K"
"58642f4de16d530001b34622","pl","Based on need before luck or speed to apply for.","Some may have an advantage in application speed.","K"
"5f3227893ca51916b4ff6d9d","pf","Government should always help businesses that clearly show that they are struggling financially.","A lottery is the least fair because businesses can only rely on luck.","K"
"5ec00f62cf12be40ea6fe344","lp","It gives every business a chance to possibly have the opportunity without judgment.","Not all businesses can easily ave the lawyers needed to fill out the forms as quick.","K"
"5fe553d1fd62fb321058d6b8","pl","I think is better because most businesses have suffered for long financially and have been seeking for help even before the pandemic","Most people who are affected for so long applied for lottery long ago","K"
"5a64417931b87a0001c6f48b","pl","It will possibly get help to those who need it the most.","Usually the larger small business have access to getting information to what is available to businesses.","K"
"5fb491db81ca4c09be688851","pl","It takes in to account factors like minority ownership.","Those with the most resources might be the first to apply.","K"
"5dbc381c2d098c1eda54a2f7","pl","because the first time stimulus went around I saw a lot of talk about how 'small businesses' were considered to be churches or corps even instead of actual people needed help and it just seemed like a very dysfunctional system where basically the majority of the money ended up in the hands of the wealthy rather than the business owners who need it. I believe a points system is better to give help to the people that actually need it, a random few being select will still be inaccurate and first come will just be abused by the ones who dont need it.","I think a lottery at least makes the picking unbiased while first come first severed is dependent on the person having resources in order to apply in a speedy matter (like wifi and such) and I feel like it would be easier abused.","K"
"5beb92fbe0a3940001543d8c","fp","The businesses are all in trouble,the more motivated a business is to applying for the money, the sooner they will apply. It's a case of the ""early bird catches the worm"".","The points system consider the amount of damage caused by specifically due to Covid19 and the degree in which the business has been harmed.","K"
"5fb3ee1e63363a000b7038cb","pl","The points system seems to be based more on need.","The lottery provides the same opportunity for everyone.","K"
"5ee22a55402f7d66a6f3d046","lp","All the businesses have an equal chance of getting funding from the grants.","Larger and/or more experienced companies can have that information readily available and can get in line first with more ease which puts smaller/newer companies at a disadvantage","K"
"5e3dd36d19be0d040a17f13f","pl","Because the criteria cited such as length of time in business and whether or not they're minority owned are fairer ways of allocating limited dollars.","Some disadvantaged small businesses may not be tech savvy enough to get their applications submitted more quickly than others.","K"
"5feaa1772178d1ae84391de6","pf","Because the businesses who need it the most are the ones who SHOULD be able to get the money in the end. It wouldn’t be fair if another business who didn’t need the money as much would get it instead.","Because the business who was more driven to get the money first deserves to get the money if they make it on time rather than to not get the money at all and let another business take it, even if that business asked for it later.","K"
"5d30eee5e7ca2e001bd4091b","pf","You can not count on people to be honest and some business owners will apply and not have as much damage as other businesses and should be accessed before funds dispersed","Lottery is luck of the draw.","K"
"5f3f4e35c3883824af6ff6c2","pf","Not everyone is damaged as same. Small mask produce business must make good profit. So the damaged will get the help.","Some  businessman whose business stands good, he may get help but the damaged won't","K"
"5fe52eaae44df4323dd17de7","fp","While the point system has its merits, I believe that all small businesses, regardless of whether they are minority owned, should be entitled to government assistance. It is therefore the responsibility of the small businesses to  to apply. Not everyone can be made happy in this scenario. Like with any other system, first come, first serve.","A lottery is the least fair because it removes the advantage that proactivity provides a business. I personally do not think that chance is a fair way to divey up resources. I  think society should reward proactivity. The point system at least would allow those who need aid most to get it. The lottery system is the worse of all three options.","K"
"5f8dad950538930dfddc49a8","lp","News reports have reported that bigger businesses applied for relief and were granted while small and local businesses were not able to secure any grants or loans to assist during this difficult time. With a lottery, I do not believe bigger businesses and corporations can use their name recognition and political pull to secure loans and grants over smaller and local businesses.","Small and local businesses that are owned by minorities might have more difficulty figuring out how to submit their application and may need to reach out to others for assistance making it difficult to submit the application completely and before others.","K"
"5c26b151c4b6e3000152c0b8","pl","It helps the worst affected.","Because some may be late for reasons outside their control.","K"
"5ee1339549cc8212bff574cd","fp","I think it will give a fair and unbiased chance to all companies to apply. The ones that really need the help would be more dilligent in applying.","A lottery leave everything to luck. It does not look fair to me at all!","K"
"5e87206614560f0118569c49","fl","Because it rewards people for being proactive and seeking assistance quickly.","It gives you at least a random chance of obtaining funds.","K"
"5c8be0dd542fbd0016924f5f","lf","Because it gives every business no matter who runs it or what they do the chance to get the money. In any other system it can exclude a lot of businesses from being able to have access to that money. There is also little that someone could complain about if it was done lottery style.","I think the point system is least fair because the most established business  are usually the ones that will be able to survive these kinds of set backs. I also think it is racist to give money to one group of people and not another based on the color of their skin.","K"
"5b21259ce5cd900001125a0b","pl","A points system allows the government to identify who to give support to first based on important factors that a business does or does not meet. This targeted aid means that businesses that provide unique importance to the local economy like women or people of color-owned businesses receive the aid they need to stay afloat, which ensures small businesses can remain diverse instead of white, male-dominated. A lottery system is fair in its complete randomness, but that means there's more potential for less diverse businesses to receive the aid over more diverse.","First-come first-serve systems can be unfair because they allow those who have the resources and ability to apply quicker than others to benefit first. Smaller businesses who don't have the ability to apply first or run into issues, later on, are more likely to be left out in the cold in regards to support than larger businesses. A lottery is more fair because it's completely randomized.","K"
"5f62bff03a4958215b85d8bf","pl","Because the points based system tries to find the businesses that are most harshly affected by covid.","Businesses that don't need it as much could come and apply first so i think randomly selecting would be more fair than that.","K"
"5d118de2c80b57001721f93e","pl","It would assign the money based on a tangible need.","Either one is actually probably about as fair.","K"
"5fd517f8f3900d32e14666a5","fp","First come, first serve is the best way to get the proper opportunity.","Point system is far better than lottery cause lottery is totally uncertain.","K"
"5ea74af289f0ea126ec7f148","lp","The lottery system removes all judgement and bias from the process. By definition it is the fairest way.","Small companies with most resources would be able to collect documents and complete the application process more quickly. The his would move them to the front of the line. Since they have more resources they are less in need of assistance.","K"
"5edd2fcef800d10a3eb19771","lf","gives every one an equal chance","majorities are just as important as minorities","K"
"5fda85f17ef234500fe72670","lf","It just a random go, if your business failed now and not at the start of covid would that be fair?","Its least fair because, new business should get a chance to succeed as well and get help just like others","K"
"5df1169611999f0243687812","pf","I don't care for any of them, but this is there least disagreeable I am a firm noon-gambler","It shows being on the ball","K"
"5fa1da0b8810903802fc6390","pf","I think the businesses that need it the most should get it first. It shouldn't be based on when you applied or signed up. Its more important to help the businesses who are struggling the most.","A lottery is just a luck based system. There is not rhyme or reason for it. I think if a points system isn't possible the next best thing would be to give it based on when a business applied. This shows responsibility in the business. It shows they are being proactive.","K"
