"prol_id","choice","fr_why_first_over_second","fr_why_second_over_third","coder"
"5ee50130f8d19d080bcc8263","pl","Because giving more money to those most affected makes sense","Because a variety of factors affect when and whether a business owner hears about the application and there may be barriers to applying early","X"
"5f46be13586c8007a2849fcd","pf","A points system makes it fair for more businesses to qualify based on a range of situations.","A lottery does not take into account what businesses are about. Those businesses that are essential to communities have a greater chance of being shut out based on this system.","X"
"5da787068af00600118fe431","pl","i think it is most fair out of the choices listed, i am still on the fence of thinking its fair","i don't think first come first serve is fair in that not all small businesses have the help necessary to file the application","X"
"5e3730e29367056cd1c6f168","pl","This is the most fair option for me because it gives businesses owned by minorities and women points for just being who they are. I like the idea of awarding points for businesses that had to close (like restaurants) points for the damage done by Covid. I don't like points being given for length of time in business because it is the newer ones that will feel the financial crunch sooner.","A lottery system will be fairer than first come. I have read about who received assistance in the first Covid bill. Amazingly, Trump & his associates received money while the small businesses were unable to get help. At least with a lottery it can be monitored so it stays fair.","X"
"5bf08e67d63d690001360a79","pf","Companies that are more likely to go out of business are helped first.","There is too much chance in it for the effort people put out to fill out an application.","X"
"570bc1ffb9b52b00102db939","pf","It looks at more factors that are likely to cause the business to need financial help, and also helps to prop up businesses that have shown they can be successful by staying around for a long time in normal circumstances. Overall, this increases the odds that the money will actually go to businesses that will recover after the pandemic if given help.","The randomness of the lottery means there is no bias, but it also means that businesses that were quicker to file for help or are better candidates for actually recovering might get shut out of help by businesses that may not have even needed it or would fail anyway.","X"
"5fd529a4d15e6e3507dc921d","fp","Who come first he mostly need the help and those are active in their work.","Points system is more fair than lottery system. Lottery system is Depend on luck. Business is depend on hard working.","X"
"5d3d871e98775f001569addd","pf","Seems more equitable - based on facts and situation","A lottery seems random.  If a business hasn’t even applied for help, they must feel they don’t need help.","X"
"5f03aea0f011a230a00814fd","pf","Each business Is affected differently. If we just go by random, then the ones affected the most may not get the right help or any help at all.","If you are truly affected and know to apply. Then you must be afflicted much more than the ones who haven't applied","X"
"5d62b2186f363200168bbb85","fl","There could be major flaws in the way government assigns points in a point system.","Everyone would have an equal chance at a grant, regardless if you had been in business 20 years of 5 years.","X"
"5bf8898f6669ae000122e9ad","pl","A points based system allows you to rank businesses in terms of need. I think that this will make it so that businesses that need help the most will get it.","A first-come first served system prioritizes businesses that are most able to apply for help instead of prioritizing businesses that need it the most.","X"
"5d0bc7dec89042000173c1fb","fp","Small business owners will quickly apply if they desperately need help from the government.","I think lottery is more like a game. Small businesses that desperately need help are less likely to be chosen.","X"
"5ea992545161e20b092685e7","pf","The other two are not as fair","Lottery is too random than first come first served.","X"
"5dbdf54d13d4c7320ab224f7","pl","lottery means any business could get aid and be a terribly run company with little prospect of success even with aid. Some businesses better deserve aid.","firdt come is unfair to all, deserving businesses should have the aid","X"
"5dfda52097234ba7a779bea7","lp","If all the businesses are allowed to apply based on need, then all are equal and a lottery makes the most sense.","A very small business trying to survive may not have the ability to get the application in quickly. It's more random.","X"
"5e1276f7e69d0a912635da16","lp","Business owners from all races and financial backgrounds are struggling. There are many non-minority low income business owners who are barely scraping by in these unprecedented times. 
To give preference to a particular group seems wrong.  Having a random lottery could help a greater cross section of the population.","Getting help just because you sign up first seems most unfair.  Speed of application should not be a deciding factor.","X"
"5fadb5992b8a2619ea530217","pf","Assuming that everything would be done fairly, minority businesses have historically be disenfranchised and an afterthought so we should try something different as a sign of good faith.","To a certain extinct.  This is only fair assuming that everyone has equal access to the unveiling of such opportunities.","X"
"5fcfb2127910ee104cb46294","pl","Because those have been the most affected so they should be priority,","Because lottery would just pick random people, some people wont have the resources to file for it sooner and that makes it unfair","X"
"5ef035131f1b2a546b44c391@email.prolific.co","pf","It hopefully provides a little more objectivity to the evaluation process.  Also, decisions are made on some data that is located rather than the selection being totally random or based on first come, first served.","A lottery leaves it all to chance.  With first come, first served, if a business is really needing help, it will make the time and take the effort to apply for relief as soon as possible.","X"
"5fe3efa1a5df2d1623134ba8","lp","A lottery makes the process the most fair. Criteria that is used in the point system can be subjective. I also believe in this day gender, race, and other uncontrollable criteria should not be a reason someone receives assistance over another. First-come first serve is also not as fair because a much smaller business with fewer employees may not have had the chance to file early because of the amount of responsibilities the few employees have.","I think it is more fair than first-come first-served because of the reason I listed above. I do not agree with all the criteria proposed, but I think it is more fair to have all the applications evaluated rather than just the first 500 who were able to apply.","X"
"569298838d93fe000dfa033c","lf","It's fair because it's random.","It's least fair because it singles out some businesses over others. It's like choosing an older child instead of a younger one to get a cure for a deadly disease. How could a parent decide??","X"
"5db6553837647d000bb049ab","pl","Points system is best not because they are owned by women but because emphasis was placed on length of time in business and COVID damage.","First-come First-served in least fair because there may be barriers to applying that are unknown.  Do people who were ill or had ill family members or many other reasons less deserving than people who happened to see the information first?  No.","X"
"5de7c6d448241d73d36ceaef","pf","The business with the most loss and suffering should be first considered because it would be hard to get back to normal after working to get back in a positive state for business.","First come, first served would not be fair because some people would not be aware of the help as soon as other business.  A point system would be fairer.","X"
"5e84f020507cd30b367b2624","pf","Not every business deserves help.  It is important to use criteria, not just to throw money at anyone.","Lottery is a joke.  Undeserving businesses may win, and deserving businesses may be shut out.","X"
"5e2de92d8844873da01af947","lp","I think the lottery system is more fair than first come, first served system because not all businesses may have heard about the program right away or they may have been too busy to get all the required documents together right away. And the points system is still a little fair, but depends on what all the points are based on. I think the hit hardest by COVID and maybe how long they have been in business but I don't think minority owned should get extra points. The only way to make it completely fair and random is a lottery.","I think the first come, first served is less fair because it is dependent on when you found out about the program and when you had extra time to get everything in order to apply.","X"
"5ef4db1a45dfc00e117b2a54","fl","There really is no fair way to help or not help small business owners.  For me, one way is as fair as the next so I picked this answer because if I owned a small business, I would try my hardest at the beginning and try to get help.","The lottery shows no preference...","X"
"5f049887e5751c71fc50ca45","lp","its all about the chance of winning,","more damage means more money.","X"
"59c843b646f72100019067ce","pf","Because it prioritizes those that have been most affected by the pandemic.","Because the companies with more resources will get there first and it will be gone before those with less resources can apply.","X"
"5f97d19f018e77000cc67d21","lf","Of eligible applicants it would give no preference to any type of business.","It assumes female run businesses are more deserving than other equal businesses.","X"
"5f1cddd5e7d27c17f99d1a94","pl","It's difficult for some people to know how to apply, so first-come, first-served would hurt some people who are not that savy with the process.  The points system would show who needs it the most.","Sometimes older people or people who don't have fast and easy access to the lottery would take longer to process their request.  Or maybe they are going through such a difficult time that they don't have the time or resources to check quick enough.","X"
"5edaa9fe334f1b6f4ab24acc","pf","Because systems such a lottery can be unfair and overlook businesses that suffered heavy COVID-19 damaged and give it to greedy businesses that don’t really need it.","Lottery systems are unfair and it’s like gambling to get aid which is unfair. It overlooks needy businesses","X"
"5f0395a63963d05bc235abdb","fl","if you needed help you should have applied for it immediately","why should a specific group get help over another? it should be a lottery system","X"
"5e9a4b17666c130defb0ab72","pl","The points system establishes who would benefit more from the assistance and therefore would help to prevent businesses that can function without the assistance, from getting the assistance over one that desperately needs it. A first come first served system would allow people with the privilege of extra free time and money to be able to get their application in quicker. Sometimes a struggling business owner does not have the extra time to fill out an application right away so they would risk not getting assistance because they are busy.","A lottery would be totally random which again would be more fair than first come first served because it eliminates privilege.","X"
"5c510b41e459660001e38861","pl","I think the point system would be more likely than a lottery to predict who will succeed and benefit most from the help.","because certain groups might not of been aware of help available before other groups","X"
"5c926d2a0ae1ea00156f71a0","pl","I think there are many factors involved in deciding who gets money from a limited pool. Giving money to businesses that are well established makes more sense than giving money to recent start ups. Because the pool of money is limited, I feel giving money to start ups is more risky than giving money to well established businesses.","Some people, fair or not, have an inside track on information. Thus, they may find out before others that the money is available and jump on the chance, and people that find out even a day or two later would have already been shut out of even the ability to be considered for the help.","X"
"5f7a2eafa110ce684c905ea9","pl","A points system will allocate funds in a fairer and more detailed fashion.  There will be failings, but making sure businesses most affected and keeping minority businesses is more important to me.","First come first serve will reward businesses that have the staff (or lawyers etc) on hand that can fill out difficult paperwork the quickest, leaving out smaller less knowledgeable businesses.","X"
"5885c7025f272e00016a43f7","pl","Some businesses will arguably need more help than others, especially if they are already a vulnerable population or in a harder hit area. It is a fair way to assess who needs the most help, and to hopefully avoid some of the shenanigans that happened with covid loans in 2020 going to large corporations instead of small businesses.","Just because someone gets in line first doesn't mean they need the most help. Indeed, a business that's struggling intensely probably has more work to do just to stay afloat, which would make applying difficult as it's work on top of work.","X"
"5c476621b521ee00019abf67","pl","The people with expensive CPAs and lawyers were first in line last time, so only rich people got help.  The mom and pop stores that struggle to figure out the paperwork were not able to get any help.","The rich people are first in line, put them last.","X"
"5dd824a7867751000c5624ee","pl","At least this way there is some criteria that selects from the hardest hit businesses. First come First serve is often the people who know someone or have early access to the information that they will be able to apply for a grant. A lottery is at best random, at worst , rigged.","For the same reasons above.","X"
"5cb906775eb6db0013961bee","pl","I think that a points system is most fair because it allows companies to compete for the money, which is part of how capitalism works (competition is key to capitalism). It allows money to be distributed based on need and other factors that should be considered so that the money gets to where it will do the most effective work.","First come first serve does not mean get the money to the business that need it most or to the companies that would make the best use of the money. Timing for submitting the application should not be a great influencing factor in which business get it. A lottery, which is more random, would make more sense.","X"
"5de7f88b762dc2775b2265b8","pf","It at least helps a company that really needs it instead of a company that is better off getting help.","with a lottery it is just being lucky while if you can get in early you have a better chance.","X"
"5cb4c5bad44c410017960aa0","pf","I think businesses such as women-owned/minority-owned need more assistance that, say, chain restaurants. There needs to be some kind of system to the allocation.","A lottery gives no ranking to needs, and at least people who try to get aid have a better chance than lottery.","X"
"5c6b646349b7f0000120b659","fp","Because it does not discriminate against any business","Because it's too arbitary","X"
"5ef9338e3fa1390009d94b76","pf","I think it is fair to assess the actual COVID-19 damage and provide help than the random lottery system, or first-come, first-served.","I don't think it is fair to provide help randomly. Some groups face bigger challenges than others.","X"
"5e1e935be3c7191e0519b486","lf","Yep. No discrimination in that.","Point systemj is favortism.","X"
"5fda9cb4f243d4735b411fee","lp","There will always be people who don't here about these decisions or can't make their way to a government office to apply for these measures. While I am a minority, I also feel like the measure that prioritizes minorities over others is also discriminatory in a way. Although this lottery system isn't the best way to do this I do feel it's more fair than the others.","The first come first serve method will only benefit those in the know. This isn't necessarily a bad thing but it could mean if one group knows about it beforehand then they could take advantage of that information before others.","X"
"5d96632966dc5d001370d3b5","pf","Because the points system offers a solution that is given on the basis of merit. If a business needs the money ALOT, they deserve it more than a business that isn't in danger of bankruptcy.","The lottery system gives out the money to anyone, whether they absolutely need it or not (and whether their business is worth aiding in the first place), and the first come first served would allow at least for the people who want it to get it.","X"
"5fda9a007f51dd536d300125","pl","Some businesses are more hurt/less able to get by because of COVID. I believe this method is most likely to keep the most amount of businesses alive.","First come first served has issues in who hears the news first. It could cause issues with people who don't fully understand english in filling out the app.","X"
"5f48002958dd331635f1d767","pl","We need our black and minority businesses.  Unjust decisions have been happening for fall too long and these businesses need protection the most.  These are our institutions.  If we do not save our most valued businesses then our small communities will be filled with large corporate run garbage.  A lottery system would not ensure that the businesses that have been around for a long time would get money to keep going.","First-come first-served is a joke.  People are too busy keeping their businesses afloat to be able to go through all the hoops to get these loans and grants.  I work for a smaller business and it was very difficult to manage all that paperwork.  Many of these smaller businesses have to hire out just to have the forms filled out.  They cant afford to keep their employees much less work with their lawyers and finance in time to make it happen quickly.","X"
"56fdff4ee0f9ff000f19c466","lp","I kept changing my mind about putting the lottery first or the points system first.  I finally chose the lottery because I didn't think the criterion of how long a business existed was fair.  First-come, first-served is not fair because there are many reasons why some may have applied sooner.","More sophisticated, experienced business owners would probably have an advantage.","X"
"5a07a6af002e1800019d6aab","lf","Some businesses my not be apply to apply as quickly as other businesses.   Also, the ability to apply quickly is not an indication of how deserving a businesses is of a loan.","A points system may not be the best way to determine if a business needs a loan.  There are other criteria that need to be included to make it more fair and transparent.","X"
"598ba20f716a2c000187ce01","pl","The money needs to go to people who need it first. Out of the three, the points-based system is the only one that allows for this.","First-com is almost as bad as using the market to decide who can buy what. The people with the most resources or prior knowledge will get in line first but they are not usually the most deserving.","X"
"5b2669ae0ec82d0001d20b40","pl","I think the point system is the fairest because this way more need based circumstances is taken into account.","First come first served is just not fair. There is just too much of the chance that those that don't need it at all will prevail.","X"
"5f316396c3799463aa8dc925","pl","It will help easily which one need the most","it will be fair based on luck.","X"
"5f907f31b1e858149a93c58a","pf","I don’t necessarily think it is the fairest method but it’s still better than a laughable  lottery. Because this is just ridiculous.","I don’t know, lottery is like anyone can get it. There is no effort in getting it. Lottery is not what I would prefer","X"
"5c1baf8fdbc4da0001648218","pf","I think business income should be accessed and include how much they normally make. I live in Key West Florida and the big bars who make millions of dollars off of the tourism are the first with their hand out for the money. They could survive and get the big tax write off loss. The smaller businesses it is much harder for them. They live paycheck to paycheck. I think the smaller businesses should receive the money first.","This was a tough one for me. They are both equal in my view.","X"
"5e77d216e2ce7c0849880e65","pf","This method is more personal and can determine the circumstances of each business individually. I'm not sure I agree with more points being given to women owned business, but if they have more ""damage"" or more loss then another company, then I can see helping them first.","I don't. I don't think either of these methods are fair, but smart business owners will predict trouble and make moves quickly to seek out help.","X"
"5ed155b4b6ee6f08dafad783","pf","Certain businesses need more help than others","lottery insured that businesses that don’t necessarily need the extra support will get it anyways","X"
"5fe8a404f4e23377e0f1de78","pf","With a points system, things are more technical. In other words, regardless of gender, race, and sexual orientation, decisions can be made more fair.","First come first serve is more fair than the lottery because they were the first to ask help. With a lottery, a person with way less damage from covid can get help over someone who really needs it.","X"
"5e659dd9f2dd1f3226c38f71","pl","If points are based on a fair system, this would get the need to those that really need it.","First-come first-served is not based on need.  It rewards those that act fast.  Some people could be told ahead of time that this is coming making the system even less fair.  Instead of this type of system, just make it completely random and go with a lottery.  This assumes the lottery isn't rigged.","X"
"5da883c13b410d0017c55b0f","pl","I do not think the money is being distributed fairly. I believe that the money should be distributed equally between all businesses that apply for a loan regardless of whether they are minority owned or in business longer than others.","I don't think a lottery or a first-come first-served basis is fair. I believe everyone who applies should get help, even if it means fewer dollars to go around.","X"
"5fe17e28d8918b3fae67ec4d","lp","Yes i believe it's more than a point system it's all about risk vs reward","no i think first come first served is more fair","X"
"5f1626d3a519eb78ed294223","pf","A point system seems to take more problems into account than any of the others.","First come, first-served is more fair than a lottery in my opinion as I would hope that people would be able to get online early and get help faster. If it was a lottery, it seems they would wait for everyone to apply and then run the numbers, which would mean waiting longer.","X"
"5d87e122e951a10001c3811a","fl","Because I have applied for grants and after not ever receiving anything, I called up and was told because of where I lived that the computer automatically deleted my application in favor of lower-income zip codes. My area is mix of old money, new money, middle-waged earners and low-income.  I am not wealthy and trying to survive on pandemic unemployment.  Therefore, I think I may have a better shot in a ""first-come, first-served"" scenario.","So, that everyone gets a fair chance from the taco cart vendor to larger businesses.","X"
"5fe273c2247470e5d698e061","fp","Local governments generally had more businesses ask them for help than they had money to go around.","Most small businesses have had to make expensive changes to keep operating","X"
"5fe279c83e41f765b85f02a3","lp","Local governments generally had more businesses ask them for help than they had money to go around.","Most small businesses have had to make expensive changes to keep operating and have had fewer customers during the pandemic, so they need financial support.","X"
"5fe277d2cbe069e4b349ce2a","pl","I think a points system is the most fair way for the government to select which businesses to help.","I think a lottery is more fair than first-come first-served","X"
"5fc0efff6c7e76049a4c7943","lp","With how the pandemic has effected small businesses, I feel some small businesses don’t have adequate employees to make application for funding a top priority when they might have customers to take care of to try to keep some money coming in.","I feel the point system takes into account how the businesses overall have contributed to local economy better than who can file faster for funding.","X"
"5fbeb5f23e091b000994404c","pl","some businesses may have been hit significantly harder than others, or may be a more central, and therefore missed, part of the community","some businesses may not have seen the effects of the pandemic immediately, and thus did not know to apply asap","X"
"5f0d7fcf5a4c020184e1cc1d","pl","To me this the right thing to do and this is more effective and good for everyone. Points system will help the small business in more effective way.","I just feel like it. Seems like first come first serve is kinda rude.","X"
"5fd261e9a99c8e03e7258d03","pl","I believe that this kind of evaluation increases the likelihood that monies will go to address the problems that are intended to be addressed.","This plan rewards people who have the means, staff, ability and networks to apply early and those aren't necessarily the criteria the monies are seeking to address.","X"
"5e8bbb3680cbf20986c677e1","pf","I think it is a good measure of who was most impacted by the virus and potentially who would benefit from the funds the most. First come first serve is difficult because there may have been external factors that prevented people from applying for the loan early, and the lottery just leaves it completely up to luck.","Although there are problems with first come first serve, it does show initiative on the part of the owners to apply early and make sure that they are considered.","X"
"5d3111ed96d003001a2383e2","pl","I think a well designed and well thought out points system makes sense because the process would be above board and very open to public scrutiny.","I think first come-first served is least fair because it essentially is down to how fast you hear about the program and how quickly your lawyers (if you have them) can file with the government. It's the same issue that led to the PPP being abused by larger companies while small businesses got less than they deserved.","X"
"5e987a22826ef708dc75c698","pl","I think that the points based system will help to make sure that businesses owned by women will have a chance to get the money to help save their businesses. Generally women aren't given the same opportunities as men so I believe they require more help/assistance.","I believe that some businesses have more access to attorneys and in-house help to fill out applications properly and that gives them a better chance to get the application in first and smaller business with less resources would be left out.","X"
"5ef4d71e2e4e740edef0340a","pf","This makes the most sense because it gives specific stats to back up the need for help.","The lottery is strictly based on chance. Chance is the worst way to solve problems of this magnitude.","X"
"5f9b0dd963107c2d16359fde","pf","I think points system is most fair way because by giving points for various purpose will indicate the necessity of it.and the business company with most point with get the help,which is more fair than first come,first served and lottery system.","I think lottery is totally depend on luck that will surely not distribute the help to most proper business.but the  first come,first served will give more chance to actual business which need this help.","X"
"5fce865ab8cfaf0dc4f788fb","fp","Everyone should have equal opportunity to get it. They should have to apply and get money.","I think it would be unfair for a random brand new business to get funding over an existing business that is struggling.","X"
"59ea4e1116ecc200016ff81e","pl","It will allow for cases to be made justified and introduce tansperancy.","Lottery might give every one a fair and equal chance to qualify","X"
"5f4d07b4fae27694de8f5af1","pf","Each facet of a business is looked at and rated. If a business is seriously in jeopardy, then that facet will reflect that. The other 2 systems do not reflect need.","First come, first served indicates that these businesses are alert and on the ball and likely run their businesses in a more organized fashion and may succeed in the long run.","X"
"5d1cc8c3baf85a0001fcd973","pl","Perhaps I am cynical, but I think that a first-come, first-served approach helps those who are best positioned to get the information about the grant funds, and who have the means to submit the form in advance of all others. This leaves out many deserving business-owners. The points system, while not ideal, has a methodology to help the businesses that are among the most vulnerable.","Again, I may be cynical, but I think a first-come first-served approach serves the most privileged in terms of information access and means. A lottery is not ideal at all, but at least it gives some business owners who are more vulnerable an opportunity to compete.","X"
"5fc5a148185b5c12152a7633","pf","Business owners do not have the same access or ability to apply for these grants. In fact, it is possible that some small business owners may be completely unaware that help is available.","The lottery system may end up giving to businesses that are thriving and had no plans on applying for aid in the first place. A program like this should have criteria outside of random selections.","X"
"5e16c978783225c8108ef055","fp","It is more fair as everyone has the same amount of time to do this.","A business that has beeen established longer and has suffered greater loss shuld have an advantage.","X"
"5f9d6c8b87770828f1f08fbe","fl","Because whoever applies first no matter what gender, situation, etc. is able to get help. There can be no discrimination.","I think a lottery would make it so there could be little to no discrimination.","X"
"5b233660648d5b0001b7de87","lp","I think those other ways to help have a greater chance of being manipulated by outside influences.","I think people will be shuffled around too much, even if they put in first.","X"
"5fde8a281d6cb4657252f985","fl","Let's start with the Advantages: FCFS algorithm doesn't include any complex logic, it just puts the process requests in a queue and executes it one by one. Hence, FCFS is pretty simple and easy to implement. Eventually, every process will get a chance to run, so starvation doesn't occur.","The principle of first-come-first-served is simple, and it's fair.","X"
"55ce148b34e9060012e56279","lf","It equalizes everyone.  Everyone has an equal chance to help","It can be rigged easily.  Open to bias","X"
"5f9b1a626eb6cf2edd8ce633","pl","Different businesses are affected differently because of the pandemic.","The speed of applying should not be a factor in deciding.","X"
"5ecd5388fef6f20969f2cd6b","pf","This means the businesses that get it are the ones that truly need it","this means businesses that dont need it could get it","X"
"5c3a1ef5e57f0500018506c0","lp","All have a chance and that should be the way it is done. Showing favoritism is wrong.","Some people are busier than others and may not have as much free time or have slower mechanical reflexes or assistance from others","X"
"5fa19ab9ab63a72cffb4b521","lf","There is no room for discrimination in a lottery. It's a random draw of business names. As long as each business can only submit once to the lottery, it levels the playing field.","Because the point system can be manipulated and corrupted.","X"
"5f172561f5899204f917ece1","fp","Because whoever wants to get the assistance will show up and be in line.","It is a random luck of the draw but it should go to those companies that put the effort in it.","X"
"5f0df709c887690e5bede0ec","lp","Because with a lottery everyone has an equal chance. With the other two methods there is a better chance for bias. With a lottery no one gets an advantage over anyone else.","It was a toss up between these two but in the end a point system is better because those applying have to put more thought into their applications. A first come first serve system has the potential of funding businesses that don't really need it merely because they quickly filled out the application.","X"
"5d60b5beea1c1c0001c98bf6","lf","Because it doesn't discriminate, everyone will have a shot at it. If it's first come first served some business owners may have a high need but may not make it in time so they could lose out. The points system would have been higher up, I agreed with everything except minorities getting points, because then it's not fair to everyone, it's discriminating.","I would have said it's the other way around but I think it's not fair unless you give everyone an equal shot and the points system is biased against people that are not minorities. I understand minorities face discrimination so they may need more help but overall I think first come first served is more fair.","X"
"5e7f9714e74e0c66d2a04098","pf","points system will give equal opportunity to everyone, also it will serve best to whome who are really in need.","Lottery will not give a chance to whom are really in need, they can get or can not so Lottery is not a good thing to do in it","X"
"5fc7badc0990d40008dd5906","pf","Some small businesses may not have been deeply impacted by the pandemic, but receive government aid just because they filed on a first come first serve basis. It seems more fair to grant aid to businesses in order of need.","The lottery is least fair because it is a random selection of who receives aid. Businesses that actually need the aid cannot rely on random chance.","X"
"5ebe057674d69c15b1642055","pl","it decides on who to help based on need","the chance is random for lottery. also, not all businesses may be made aware in time for first come first served","X"
"5eb874e6c1a2497c3e723cdd","lf","Because it's random and doesn't discriminate since it's just a random lottery, all the tickets are the same","Because it doesn't give new business' that are struggling any chance to receive funding","X"
"5d974512cb19b600164e21a9","pf","Large businesses with corporate lawyers on staff may be able to file for aid more quickly than a small business whose owner may be unsure of the application process. Random selection is more prone to corruption. Companies owed political favors seem more often to be ""lucky"".","Again, it is the higher possibility of corruption in the random approach that causes me to prefer first-come, first-serve.","X"
"5e956f2dfd282d3f0938a683","fp","Because if they really want assistance they would go for it.","Because it randomly choose n it could be someone not eligible","X"
"5fe5ec0dbbdf7f3f57c9a83e","pf","I think the government should help those that are not not sufficient","I think those that needs it the most will arrive early while does that don't won't take it serious","X"
"5dd39fe1428d61389d95ca1a","lf","Because no one is favored.  There should be equal chance","I would be concerned about subjectivity in this case.","X"
"5eed22ef1537c7128cca6aaa","pl","The point system actually takes into account which businesses need financial support more than others.","I think the lottery is nearly equally in line with first come first serve. However, it faves every business considered a more fair chance.","X"
"5ddca5db83e309c28ebe5c37","pl","It is the fairest way, since it allows aid to reach mainly the companies that have been most affected.","As the lteria is completely random it gives the same opportunities to all people, unlike the order of arrival.","X"
"5d073bbfffd6f0000150a7eb","pl","I believe it offers a fair view of looking at the different businesses that have applied. And it would result in more businesses that are minority owned, getting a more fair shot at receiving aid.","A lottery is complete and total randomness so anyone at all that qualifies may apply. In a first-come first-served, only the people that are able to get there quickest may receive payment making it difficult for anyone else to receive the funding they need.","X"
"5df97abeabec5d6fcbbc764d","pl","Because anyone applying for a loan/grant should be vetted.  That happens with mortgages, student loans and other financial assistance.  If a company applies for a loan/grant, but is financially sound, then their need is less than a business that is in a financially precarious position.  That is, they need the money more than the financially sound business.","Large companies probably have the personnel to plow through all of the offerings and ""paperwork"" necessary to get their requests in immediately.  That doesn't necessarily mean that they are in the most need.  Better to select randomly than to simply give money to companies who have the ability to jump on the offering the minute it comes out.","X"
"5bdcd88176d6d50001bc3849","fp","It indicates that the business is on top of things, is organized, capable and more likely to be able to adjust to conditions as needed quickly.","Random chance makes no differentiation of the businesses capabilities nor benefit to the community thru the pandemic.  I would much rather see a vital community resource such as a local independent small grocery store receive benefits than a dog walking service.","X"
"574eab79c18847000e071119","fl","The first-come first-served system rewards business owners that are not procrastinators. Business owners who are the quickest to reach out for help should be rewarded for their effort.","A points system is the least fair as it punishes new businesses. There are some businesses that have been opened for a long time that are ran terribly, cut too many corners and provide horrible customer service. Also the points system would be devastating for newer small businesses. The lottery system gives all the businesses the same chance at being potentially helped.","X"
"5f42f33216548e5291508e33","pf","Financial relief should be based on need and individual circumstances.","Lottery is ripe for corruption. No way to monitor.","X"
"5f33c6739cce851fd95e99cd","fp","A focused and punctual individual endeavours to be on time","Lottery follows no rule and it's based on luck","X"
"5d90c4fadf90b6001549561e","fp","I had to make a choice, I think those who need it more would be one of the first to apply for the grants. And what difference does it make who owns it, minority or not? That's totally racist no matter how you look at it.","A lottery is chancy. You would possibly give it to businesses who barely need it as compared to those in desperate need.","X"
"567dd32b4f0ef30006dbb718","pl","The points system seems to focus on specific criteria and that criteria weighs more heavily toward those businesses that would require the most amount of assistance to stay afloat","I actually rate these two options about equal.  They both provide an off chance at being chosen for assistance.  Neither have any specific criteria that's unique to the business","X"
"5af09ff00eca060001b1379c","pf","I think the exact needs of the business can be looked at. The total affect of COVID - 19 on the business financially, employees sick/hospitalized/quarantining/died; shipping delays, increased prices for supplies, etc. can all be taken into account.","I think the businesses that are more in need will ask for help first and others may ask for help when they aren't in as much need as the first businesses. The lottery doesn't take into consideration the specific needs of the businesses and is all left up to chance which could leave the most vulnerable without help.","X"
"5c2cb4149461620001c075c2","lf","I do not think we should base it on minority or white businesses.  I like theidea od a point system but without the ""more to minority"" factored in, so that left me the best of the 2 left, which is lottery.","Again, it should NOT be based on minorities.  Many of the small business in our town are owned by minorites, so that would tend to leave out the small business owned by whites or white women.","X"
"5e42f74f5b772a18434cabf7","pl","It takes into account the different factors and gives women a better chance to survive as well","Because most people will be applying in a timely mannor so the lotter is the better choice more fair imo","X"
"5dedb806838b4f46c8d183a5","pl","A lottery is entirely random.  First-come, first-served does not seem fair because someone might simply not know about the program.  Rather a points-based system that takes many factors into consideration seems the most fair.","First-come, first-served does not seem fair because someone might simply not know about the program.","X"
"5fc91d4eca466536baeffc93","pf","Points system depicts your efforts to do whatever you can to get assistance.","I believe that if you really want assistance then you will make it happen. I believe it is a fair game by doing it this way.","X"
"5fabf60a1d67830bec1b3625","lf","Not really sure I think it's more fair.  I just had more concerns about how the first-come first served and points system plans were stated.  There are some businesses that have more access to services which would allow them to apply faster/sooner.  I understand the paperwork was a bit involved.  These would leave some smaller business at a disadvantage.  The points system - not sure I agree that a woman-owned business should get more points.  What about minority-owned businesses or businesses in target market areas?  There are probably a host of business that could get extra points because of what they do, how they are structured, who they serve, etc.","Not really sure I think it's more fair.  I just had more concerns about how the first-come first served and points system plans were stated.  There are some businesses that have more access to services which would allow them to apply faster/sooner.  I understand the paperwork was a bit involved.  These would leave some smaller business at a disadvantage.  The points system - not sure I agree that a woman-owned business should get more points.  What about minority-owned businesses or businesses in target market areas?  There are probably a host of business that could get extra points because of what they do, how they are structured, who they serve, etc.","X"
"5cdf2adac194e800187ad97a","lf","Because of the very nature of lottery. No bias","Because of the criteria involved in the point system","X"
"5e7e2df818ff3207c8846b93","pf","It looks at the positive and negative situations that a business has had rather with a first come business that may have been doing great through the pandemic","To me they are probably about equal","X"
"5fb1af98ade2d76d03d38fde","pf","I think a points system is more fair than first come, first served and a lottery because some businesses may be in need more than others. As it still may not be fair, this would help the people who have nothing to go to.","I think lottery is least fair because it is a random selection and may help businesses that don't really even need help as much.","X"
"5fc18185a0dd4e1293faac34","pl","I just feel like, the business with the most damage from COVID-19, should get priority help.  I also feel like women businesses should be priority too, mainly because I feel like they are already at a disadvantage in a male dominant society.","Yes, because then every one could get a chance instead of people rushing in and get the benefits because they were first.","X"
"58211fc787f6b90001f13f90","lp","Because it gives everyone who applied an equal chance at getting the grant. There won't be any discrimination or favoritism involved.","I don't think it should be based on how quickly you can apply for the grant. There are a lot of factors that could prevent someone from putting in their application right away. People who need it more might miss out on them because they weren't as fast as others to apply. It shouldn't be a race.","X"
"5de7b7fe4f21b471a884c36e","pf","First Come First served is dependent on having the time to apply right away and not as fair as a points system that would reward the most deserving.","Lottery is totally random","X"
